x,y,z,yaw,pitch,roll,q1_in,q2_in,q3_in,q4_in,q5_in,q6_in,q1_out,q2_out,q3_out,q4_out,q5_out,q6_out
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.3497,-1.1814,0.3675,1.3788,1.836,3.5061,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4821,-1.2361,0.3554,1.4145,1.8595,3.408,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4067,-1.3074,0.3621,1.4503,1.8527,3.4205,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4794,-1.3082,0.207,1.5041,1.6654,3.4385,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4786,-1.1988,0.2445,1.4136,1.7348,3.5676,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4595,-1.2782,0.2834,1.4931,1.7061,3.4381,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.3686,-1.2318,0.3374,1.5023,1.8369,3.5341,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4005,-1.1623,0.2442,1.3495,1.7406,3.4302,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4879,-1.26,0.2098,1.4331,1.8563,3.5436,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4017,-1.2526,0.3412,1.4827,1.664,3.5506,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4584,-1.1348,0.2216,1.3542,1.825,3.5393,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.3373,-1.2365,0.2627,1.483,1.6852,3.4969,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.3108,-1.2376,0.3728,1.4195,1.7036,3.4169,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4796,-1.2064,0.2079,1.4831,1.7997,3.5291,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4709,-1.2784,0.2787,1.4295,1.7442,3.5836,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4758,-1.2953,0.3738,1.508,1.7101,3.4478,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.3929,-1.1607,0.2488,1.3366,1.6643,3.5823,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
302.4142,163.5597,1738.0275,0.4971,-1.0328,1.5706,-2.4654,-1.15,0.34,1.4531,1.6878,3.5238,-2.4034,-1.2181,0.3048,1.4215,1.761,3.5026
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4021,1.5115,0.3243,1.8668,-0.0502,-6.7366,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.5299,1.3761,0.1863,1.9056,0.0084,-6.7406,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.5282,1.5061,0.2423,1.8312,0.0183,-6.7227,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.5213,1.4948,0.3166,1.9331,-0.1494,-6.597,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4465,1.5142,0.3363,1.8323,-0.0165,-6.6727,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.3957,1.4866,0.1775,1.838,0.0026,-6.789,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4517,1.4324,0.1732,1.9201,-0.0805,-6.7275,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.5394,1.4696,0.214,1.8738,-0.0702,-6.6016,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4554,1.4154,0.2351,1.8891,-0.0462,-6.6588,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.5245,1.4657,0.2371,1.7655,-0.0679,-6.6869,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4699,1.4384,0.349,1.9405,-0.1389,-6.7181,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.43,1.4531,0.2263,1.8549,-0.0947,-6.6515,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.5596,1.5135,0.1834,1.8981,0.0015,-6.6626,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4934,1.4362,0.2794,1.8987,-0.0309,-6.7264,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.5361,1.4059,0.2305,1.932,-0.0226,-6.619,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4434,1.4062,0.2096,1.8882,-0.1015,-6.6568,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4276,1.4695,0.2812,1.7518,-0.1284,-6.7793,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4065,1.5465,0.1646,1.8432,-0.0749,-6.7539,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.5713,1.5414,0.2321,1.8322,0.0378,-6.6969,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
807.2126,-433.7437,-203.2404,1.0444,0.1337,1.7287,-0.4648,1.4031,0.2078,1.7734,-0.1034,-6.6018,-0.4876,1.4501,0.2604,1.851,-0.0617,-6.6899
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.3011,0.7117,0.2189,-0.8087,-0.6173,3.8358,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2423,0.7584,0.2876,-0.7415,-0.6317,3.9071,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.3666,0.7295,0.345,-0.6392,-0.534,3.8497,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.4121,0.7812,0.3266,-0.7875,-0.5025,3.8778,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.3056,0.7527,0.3319,-0.7358,-0.5997,3.8483,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.415,0.7031,0.2266,-0.8162,-0.6346,3.9513,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.4219,0.735,0.2408,-0.6916,-0.5644,3.8314,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2847,0.7354,0.3944,-0.6794,-0.5606,3.8104,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.3063,0.7024,0.391,-0.7189,-0.5102,3.9534,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.329,0.7293,0.2808,-0.6618,-0.6369,3.8234,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2894,0.6807,0.2393,-0.6765,-0.6099,3.8224,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.3979,0.8577,0.3525,-0.7867,-0.5142,3.859,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2281,0.819,0.2548,-0.8036,-0.5132,3.9886,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2602,0.6914,0.263,-0.6993,-0.5102,3.8033,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2553,0.835,0.2275,-0.7857,-0.5227,3.9207,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.4164,0.7641,0.3096,-0.6559,-0.5775,3.8055,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2976,0.7283,0.4102,-0.7788,-0.5118,3.9862,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.4186,0.8442,0.3173,-0.7989,-0.57,3.8116,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2639,0.7483,0.3567,-0.7835,-0.5413,3.8919,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
330.5565,-1174.2007,539.2578,1.9559,-0.6572,0.3095,-1.2994,0.8016,0.3934,-0.7532,-0.6572,3.8678,-1.323,0.7709,0.3159,-0.7388,-0.602,3.9031
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.0971,-0.0179,1.0632,3.2994,-0.0315,3.5574,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.0405,-0.1228,0.971,3.2673,-0.1509,3.5029,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.1131,0.0217,1.0226,3.178,-0.129,3.4685,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.2106,0.05,0.9523,3.2449,-0.138,3.552,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.1159,0.0079,0.9833,3.2482,-0.1713,3.5292,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.0306,0.033,0.9797,3.3279,-0.1954,3.4655,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.1085,-0.0346,1.0362,3.3366,-0.1324,3.627,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.2066,-0.0352,0.9197,3.2667,-0.0892,3.5086,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.0467,0.0065,1.0953,3.259,-0.1646,3.5583,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.1033,-0.0532,0.9533,3.1819,-0.016,3.491,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.0858,-0.0946,1.081,3.1656,-0.0597,3.6227,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.1783,0.0481,1.0493,3.1827,-0.1205,3.4836,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.1808,-0.0489,0.9902,3.1537,-0.0448,3.5762,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.0952,0.0348,0.975,3.3117,-0.1793,3.5105,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.2154,0.0174,1.0325,3.3176,-0.0223,3.5189,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.2131,0.0569,0.9559,3.1614,-0.1329,3.4883,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.173,0.0547,0.9629,3.2665,-0.0345,3.5903,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.2152,0.0359,0.9319,3.2952,-0.1782,3.503,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.2073,-0.1198,1.0098,3.1851,-0.1561,3.4928,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
-1405.5811,27.6043,1101.7607,-2.2594,0.8664,0.7547,3.2193,-0.0994,1.0143,3.1753,-0.1784,3.4982,3.1213,-0.0356,1.014,3.2516,-0.1017,3.5654
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.3716,-0.9509,-0.6517,-1.9632,-2.0501,0.7607,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4839,-0.9209,-0.6421,-2.0772,-2.0361,0.8338,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.5106,-0.9082,-0.5744,-2.0523,-1.9996,0.7505,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4923,-0.9597,-0.6319,-2.0048,-1.9602,0.8711,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.3629,-0.9341,-0.6073,-2.063,-2.0371,0.9144,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4885,-1.0468,-0.6721,-1.9429,-2.031,0.8413,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4448,-1.0076,-0.6991,-2.0744,-1.9879,0.7732,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.3839,-1.0255,-0.687,-2.001,-2.0039,0.9068,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4565,-1.0762,-0.5913,-2.0042,-1.9304,0.9102,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.3888,-0.9305,-0.5461,-2.109,-2.0151,0.8606,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.3941,-0.9121,-0.5839,-1.9383,-1.9937,0.8459,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.3498,-1.0933,-0.5528,-1.987,-2.0077,0.9093,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4141,-0.9349,-0.5748,-2.0939,-2.0196,0.9114,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.5149,-0.9074,-0.6884,-1.9831,-1.9505,0.8679,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4607,-0.9874,-0.6946,-1.9169,-1.9838,0.8576,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.463,-1.0289,-0.738,-2.0095,-1.9707,0.8922,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4752,-0.9178,-0.6577,-1.9195,-2.0575,0.754,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4296,-0.9886,-0.6166,-1.9867,-1.9271,0.7544,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.4209,-0.9214,-0.6501,-2.0068,-1.9286,0.8217,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
214.7878,-278.6867,1186.8033,-0.609,-0.8149,0.9096,2.3821,-0.965,-0.6247,-2.1037,-1.9813,0.8121,2.4296,-1.0065,-0.6435,-2.0107,-1.9773,0.8259
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0054,-0.7925,-0.7277,-0.4537,1.7678,-3.0187,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.1443,-0.8728,-0.8643,-0.2782,1.8313,-3.1016,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,1.9585,-0.8548,-0.8727,-0.2866,1.7198,-3.1339,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.1193,-0.8756,-0.772,-0.3368,1.8727,-3.1625,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0627,-0.8585,-0.8352,-0.3155,1.8242,-3.1452,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.013,-0.8625,-0.8526,-0.3934,1.7235,-2.9814,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0037,-0.7908,-0.7263,-0.3499,1.7116,-3.0337,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.023,-0.6876,-0.8602,-0.4479,1.7833,-3.1119,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0935,-0.7345,-0.7293,-0.4165,1.772,-3.1092,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0526,-0.7943,-0.8246,-0.4128,1.8067,-3.0372,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0804,-0.686,-0.7957,-0.3837,1.7626,-3.1201,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,1.9581,-0.7953,-0.8023,-0.3939,1.8166,-3.0963,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0682,-0.8247,-0.8458,-0.2721,1.8351,-2.9954,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0106,-0.8815,-0.7069,-0.2725,1.7955,-3.0545,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0318,-0.7056,-0.8189,-0.3254,1.8991,-2.993,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,1.9951,-0.7287,-0.8167,-0.2752,1.8281,-3.069,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0161,-0.6856,-0.841,-0.4682,1.7516,-2.9886,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,1.9479,-0.8463,-0.8788,-0.4018,1.767,-3.1307,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,2.0302,-0.7832,-0.7823,-0.4048,1.8516,-3.1216,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
134.831,-196.5149,1177.9042,-0.9402,-0.1816,-0.3913,1.9963,-0.882,-0.8361,-0.2846,1.8326,-3.1594,2.0466,-0.7835,-0.8031,-0.3699,1.8112,-3.071
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-2.0172,-0.6858,0.196,-0.7319,0.4106,-2.4472,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-2.0116,-0.6252,0.1704,-0.6641,0.4468,-2.516,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-2.0666,-0.6928,0.1192,-0.7509,0.4112,-2.4848,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.9189,-0.5827,0.1407,-0.7808,0.5239,-2.5056,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.8935,-0.6635,0.1434,-0.8254,0.4655,-2.5892,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.8955,-0.7136,0.1135,-0.7778,0.4611,-2.4819,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.9498,-0.6023,0.1592,-0.8066,0.4933,-2.5035,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-2.0535,-0.5487,0.1338,-0.7113,0.5596,-2.4229,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.9468,-0.6272,0.2661,-0.8068,0.3953,-2.4271,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-2.0505,-0.5334,0.1621,-0.8179,0.5362,-2.5454,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-2.0051,-0.6232,0.0917,-0.6469,0.4368,-2.4484,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.8875,-0.6951,0.1424,-0.7306,0.5378,-2.4563,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-2.0492,-0.5353,0.1703,-0.7374,0.4826,-2.494,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.9784,-0.6661,0.2711,-0.7222,0.426,-2.5921,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.874,-0.5916,0.1464,-0.7613,0.4397,-2.5748,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-2.0549,-0.702,0.2355,-0.755,0.4034,-2.5981,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.942,-0.6049,0.1442,-0.6477,0.5287,-2.5729,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.9569,-0.5953,0.2272,-0.7808,0.5069,-2.4378,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.9048,-0.5796,0.149,-0.7062,0.5666,-2.5433,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-119.019,-216.768,1788.7475,1.1205,0.0563,-0.3165,-1.8718,-0.6146,0.1708,-0.7856,0.4179,-2.4547,-1.9669,-0.6207,0.1806,-0.735,0.477,-2.5219
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.7026,0.3818,-0.6783,-0.0521,1.8546,3.2196,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6817,0.3034,-0.7619,-0.0072,1.8796,3.3235,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.5357,0.3444,-0.6582,-0.1059,1.8255,3.1722,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6437,0.3738,-0.7461,0.0408,1.8119,3.2068,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
